lon	lat
-0.2163043478260869	51.60782608695652
-0.2071739130434782	51.60782608695652
-0.2254347826086956	51.61369565217391
-0.2163043478260869	51.61369565217391
-0.2071739130434782	51.61369565217391
-0.1980434782608695	51.61369565217391
-0.2345652173913043	51.619565217391305
-0.2254347826086956	51.619565217391305
-0.2163043478260869	51.619565217391305
-0.2071739130434782	51.619565217391305
-0.1980434782608695	51.619565217391305
-0.1889130434782608	51.619565217391305
-0.2345652173913043	51.62543478260869
-0.2254347826086956	51.62543478260869
-0.2163043478260869	51.62543478260869
-0.2071739130434782	51.62543478260869
-0.1980434782608695	51.62543478260869
-0.1889130434782608	51.62543478260869
-0.2345652173913043	51.63130434782609
-0.2254347826086956	51.63130434782609
-0.2163043478260869	51.63130434782609
-0.2071739130434782	51.63130434782609
-0.1980434782608695	51.63130434782609
-0.2345652173913043	51.63717391304347
-0.2254347826086956	51.63717391304347
-0.2163043478260869	51.63717391304347
-0.2071739130434782	51.63717391304347
-0.1980434782608695	51.63717391304347
