lon	lat
-0.1980434782608695	51.63130434782609
-0.1889130434782608	51.63130434782609
-0.1980434782608695	51.63717391304347
-0.1889130434782608	51.63717391304347
-0.1980434782608695	51.64304347826087
-0.1889130434782608	51.64304347826087
-0.1797826086956521	51.64304347826087
-0.2071739130434782	51.64891304347826
-0.1980434782608695	51.64891304347826
-0.1889130434782608	51.64891304347826
-0.1797826086956521	51.64891304347826
-0.2071739130434782	51.65478260869565
-0.1980434782608695	51.65478260869565
-0.1889130434782608	51.65478260869565
-0.1797826086956521	51.65478260869565
-0.1706521739130435	51.65478260869565
-0.2071739130434782	51.66065217391304
-0.1980434782608695	51.66065217391304
-0.1889130434782608	51.66065217391304
-0.1797826086956521	51.66065217391304
-0.2071739130434782	51.66652173913043
-0.1980434782608695	51.66652173913043
-0.1889130434782608	51.66652173913043
