lon	lat
-0.2163043478260869	51.56086956521739
-0.2071739130434782	51.56086956521739
-0.2254347826086956	51.56673913043478
-0.2163043478260869	51.56673913043478
-0.2071739130434782	51.56673913043478
-0.2528260869565217	51.57260869565217
-0.243695652173913	51.57260869565217
-0.2345652173913043	51.57260869565217
-0.2254347826086956	51.57260869565217
-0.2163043478260869	51.57260869565217
-0.2071739130434782	51.57260869565217
-0.2528260869565217	51.578478260869566
-0.243695652173913	51.578478260869566
-0.2345652173913043	51.578478260869566
-0.2254347826086956	51.578478260869566
-0.2163043478260869	51.578478260869566
-0.2071739130434782	51.578478260869566
-0.243695652173913	51.584347826086955
-0.2345652173913043	51.584347826086955
-0.2254347826086956	51.584347826086955
-0.2163043478260869	51.584347826086955
-0.2071739130434782	51.584347826086955
-0.2528260869565217	51.59021739130435
-0.243695652173913	51.59021739130435
-0.2345652173913043	51.59021739130435
-0.2254347826086956	51.59021739130435
-0.2163043478260869	51.59021739130435
-0.2071739130434782	51.59021739130435
-0.243695652173913	51.59608695652174
-0.2345652173913043	51.59608695652174
-0.2254347826086956	51.59608695652174
-0.2163043478260869	51.59608695652174
-0.2345652173913043	51.601956521739126
