lon	lat
-0.1706521739130435	51.584347826086955
-0.1797826086956521	51.59021739130435
-0.1706521739130435	51.59021739130435
-0.1615217391304348	51.59021739130435
-0.1889130434782608	51.59608695652174
-0.1797826086956521	51.59608695652174
-0.1706521739130435	51.59608695652174
-0.1615217391304348	51.59608695652174
-0.1980434782608695	51.601956521739126
-0.1889130434782608	51.601956521739126
-0.1797826086956521	51.601956521739126
-0.1706521739130435	51.601956521739126
-0.1615217391304348	51.601956521739126
-0.1523913043478261	51.601956521739126
-0.1889130434782608	51.60782608695652
-0.1797826086956521	51.60782608695652
-0.1706521739130435	51.60782608695652
-0.1615217391304348	51.60782608695652
-0.1523913043478261	51.60782608695652
-0.1889130434782608	51.61369565217391
-0.1797826086956521	51.61369565217391
-0.1706521739130435	51.61369565217391
-0.1615217391304348	51.61369565217391
-0.1523913043478261	51.61369565217391
-0.1797826086956521	51.619565217391305
-0.1706521739130435	51.619565217391305
-0.1615217391304348	51.619565217391305
